gu,osmid,x,y
마포구,2881092152,126.8961806,37.575697
마포구,2881092162,126.8956685,37.5775191
마포구,2881092167,126.8931381,37.5779181
마포구,2881092169,126.8979618,37.5749958
마포구,2881092181,126.9002134,37.5757777
마포구,2881092570,126.8947696,37.5757259
마포구,2881092583,126.8900691,37.5748934
마포구,2881094411,126.8958086,37.5751244
마포구,2881094696,126.8869445,37.5790707
마포구,2881094700,126.887124,37.5788712
마포구,2881094807,126.8871586,37.5790803
마포구,2881099161,126.8844435,37.5805767
마포구,2881099162,126.8843017,37.5809006
마포구,2881099164,126.8836069,37.5807639
마포구,2881099168,126.8841548,37.5806652
마포구,2881099176,126.884045,37.5808809
마포구,2881099181,126.8843451,37.5807497
마포구,2881099185,126.8840614,37.5807039
마포구,2881102865,126.8796788,37.5806167
마포구,2881102869,126.8785785,37.5815527
마포구,2881102882,126.8798985,37.5804975
마포구,2881102884,126.879896,37.5806645
마포구,2930463919,126.9054955,37.5611956
마포구,2930463921,126.9005211,37.5608618
마포구,2930463922,126.9003592,37.5588895
마포구,2930463923,126.9030976,37.5569716
마포구,2930467403,126.9193822,37.549319
마포구,2930467420,126.963557,37.5496753
마포구,2930467440,126.9499011,37.5423217
마포구,2934487843,126.91729,37.5653612
마포구,2938354331,126.8642369,37.5737494
마포구,2956978527,126.9248537,37.5591977
마포구,2956978532,126.9251653,37.5588284
마포구,2956988737,126.9245063,37.5596214
마포구,2956988738,126.9256287,37.5586438
마포구,2959081059,126.9242676,37.5528519
마포구,3024393049,126.9245979,37.5566315
마포구,3024393074,126.9270822,37.5568204
마포구,3033929895,126.9236416,37.5574791
마포구,3033929921,126.9223054,37.5564913
마포구,3033931366,126.9202072,37.5549315
마포구,3033951751,126.9182587,37.552645
마포구,3034111472,126.9169743,37.5516929
마포구,3034164310,126.919912,37.5538869
마포구,3034164321,126.917733,37.5530934
마포구,3034197250,126.9215965,37.5551295
마포구,3034284276,126.9227695,37.5560086
마포구,3034284279,126.9210715,37.5555743
마포구,3034284282,126.9241206,37.5570212
마포구,3034284289,126.9250274,37.5576983
마포구,3038649848,126.9182986,37.5508844
마포구,3038707227,126.9196564,37.5503898
마포구,3038707228,126.9200438,37.5502016
마포구,3038710046,126.9204324,37.5508028
마포구,3040583099,126.9285331,37.5529124
마포구,3040583105,126.9286538,37.5526298
마포구,3040583106,126.9278732,37.5524311
마포구,3040583120,126.9276876,37.5498207
마포구,3040583121,126.928492,37.5533432
마포구,3040583126,126.9294462,37.5534357
마포구,3040583127,126.9289563,37.5539025
마포구,3040585338,126.9293254,37.5541545
마포구,3040585339,126.9297012,37.5535356
마포구,3040585340,126.9295229,37.5538294
마포구,3040585341,126.9293102,37.553743
마포구,3048481860,126.9243331,37.5580018
마포구,3048481870,126.9204369,37.5577837
마포구,3048481871,126.9199046,37.5582929
마포구,3048652633,126.9020972,37.5539725
마포구,3048653933,126.9026427,37.5536041
마포구,3048654033,126.9020709,37.5526987
마포구,3048654035,126.9015177,37.5524731
마포구,3048655633,126.90347,37.5516229
마포구,3048657133,126.9008803,37.5529279
마포구,3057206340,126.9012911,37.5532787
마포구,3066579587,126.9165847,37.5488709
마포구,3074221233,126.9131457,37.5488328
마포구,3074316369,126.9104346,37.5453691
마포구,3074776034,126.9498541,37.5412476
마포구,3074776036,126.9460681,37.539585
마포구,3074776037,126.9474554,37.5387262
마포구,3074783133,126.9491888,37.5418084
마포구,3074785642,126.9474967,37.5399916
마포구,3074786334,126.9468275,37.5396926
마포구,3074787435,126.9471222,37.5403189
마포구,3074787437,126.9493095,37.5376581
마포구,3074787542,126.94744,37.5382683
마포구,3074788835,126.9487788,37.53871
마포구,3074813736,126.9502695,37.5389635
마포구,3074813834,126.9499535,37.5374345
마포구,3074833633,126.9543767,37.5410655
마포구,3074968860,126.9547022,37.5410786
마포구,3074968863,126.9522605,37.5432923
마포구,3074982852,126.9508445,37.5386718
마포구,3074982858,126.9488147,37.5399459
마포구,3074982860,126.9486145,37.5404467
마포구,3074982861,126.9516543,37.5403427
마포구,3074982869,126.9507353,37.5412541
마포구,3074982874,126.9501468,37.5414411
마포구,3075974526,126.9474246,37.5377456
마포구,3078076779,126.9122623,37.5488982
마포구,3078076792,126.9140562,37.5495555
마포구,3078076796,126.9131556,37.5497934
마포구,3078076798,126.9130859,37.5500328
마포구,3081349433,126.935763,37.5450316
마포구,3081349434,126.9361008,37.5464062
마포구,3081349833,126.9355415,37.5467088
마포구,3081352533,126.937147,37.5473326
마포구,3081352934,126.9360693,37.5443698
마포구,3085426333,126.9116806,37.5457942
마포구,3086804405,126.9134805,37.5488427
마포구,3099973729,126.9130995,37.5470686
마포구,3110425407,126.9261902,37.5455146
마포구,3110425408,126.9240683,37.5458998
마포구,3110425409,126.9240816,37.5465192
마포구,3110445440,126.928872,37.5526726
마포구,3110451520,126.9292017,37.5456201
마포구,3110451526,126.9284688,37.5466392
마포구,3110451757,126.928265,37.5475798
마포구,3118192556,126.9146565,37.5505131
마포구,3139492438,126.9261837,37.5564557
마포구,3139492445,126.9262465,37.5564307
마포구,3139492465,126.9250814,37.5562674
마포구,3139492472,126.9251578,37.5562513
마포구,3157259861,126.9533653,37.5434543
마포구,3157336863,126.9573122,37.5517601
마포구,3157336864,126.9574253,37.5521557
마포구,3157336961,126.9566242,37.5516682
마포구,3157336963,126.9573684,37.5519362
마포구,3157553461,126.9562738,37.5524269
마포구,3157763607,126.9559832,37.5518644
마포구,3186206867,126.9031521,37.5532604
마포구,3201530628,126.9117342,37.554267
마포구,3230872623,126.8855043,37.5859234
마포구,3242365290,126.952788,37.5464108
마포구,3242818624,126.929641,37.5467902
마포구,3242818629,126.9296315,37.5475262
마포구,3242818631,126.9284903,37.5469455
마포구,3242818632,126.928291,37.546684
마포구,3309834352,126.9342405,37.5541015
마포구,3309834353,126.9344612,37.5544859
마포구,3309834355,126.9413631,37.5547364
마포구,3309834356,126.932277,37.5547908
마포구,3309834358,126.9323903,37.5548064
마포구,3309834359,126.9346748,37.5548581
마포구,3309834961,126.9410305,37.5550001
마포구,3309834964,126.9348807,37.5552168
마포구,3309834965,126.9335503,37.5552777
마포구,3309834966,126.9458831,37.555317
마포구,3309834967,126.9320422,37.5554607
마포구,3309834968,126.9326686,37.5556083
마포구,3309834969,126.940241,37.5556509
마포구,3309834970,126.933747,37.5556309
마포구,3309834972,126.9405264,37.5557456
마포구,3309834974,126.931919,37.5560073
마포구,3309834977,126.9327271,37.5560037
마포구,3309834978,126.9327453,37.5561046
마포구,3317847681,126.9119863,37.5599079
마포구,3317861162,126.91187,37.5588002
마포구,3317861361,126.9117448,37.5591921
마포구,3317861461,126.911094,37.5595185
마포구,3317861462,126.9124212,37.5593311
마포구,3317876163,126.9134112,37.5634867
마포구,3317876262,126.9119103,37.5641374
마포구,3317876664,126.9125534,37.5630041
마포구,3317877361,126.9128,37.5631442
마포구,3322219092,126.9111914,37.5573354
마포구,3322219101,126.9118651,37.5636861
마포구,3331228010,126.9459106,37.5367035
마포구,3331228014,126.9440389,37.5355525
마포구,3331239094,126.9467425,37.5373827
마포구,3331239100,126.9451976,37.5352798
마포구,3331239193,126.9466467,37.5383196
마포구,3331239194,126.946543,37.5370555
마포구,3331239297,126.9448943,37.5351918
마포구,3331239300,126.9437016,37.5368799
마포구,3331239301,126.9437991,37.5373938
마포구,3331239302,126.9442797,37.5366205
마포구,3331239395,126.9457257,37.5363844
마포구,3331239396,126.9450772,37.5352725
마포구,3331239495,126.9446452,37.5352743
마포구,3331258295,126.9447944,37.5364901
마포구,3331258297,126.9483748,37.5412259
마포구,3331258394,126.9447657,37.5367729
마포구,3331258396,126.9455648,37.5392287
마포구,3331258695,126.9456541,37.5379343
마포구,3331258894,126.9464364,37.5388418
마포구,3331258895,126.9467962,37.5387661
마포구,3339259194,126.9429499,37.5560973
마포구,3339259797,126.9452515,37.5539037
마포구,3339259997,126.9447189,37.5537622
마포구,3339311193,126.9429456,37.5556869
마포구,3339311393,126.942369,37.5550383
마포구,3339312494,126.9442315,37.553752
마포구,3339312893,126.9447189,37.5539018
마포구,3347412393,126.8806547,37.569593
마포구,3351589224,126.9488447,37.5489042
마포구,3351589225,126.9527676,37.5496353
마포구,3351589226,126.9491171,37.549859
마포구,3351589234,126.9552293,37.5507116
마포구,3351589255,126.9537247,37.5517144
마포구,3351589257,126.9550105,37.551776
마포구,3351589258,126.9557714,37.5518278
마포구,3351589269,126.9539297,37.552501
마포구,3351589276,126.9552941,37.5526276
마포구,3351589526,126.9471164,37.5543931
마포구,3351589534,126.9495339,37.5546351
마포구,3351589543,126.9500589,37.5548042
마포구,3351589545,126.9514573,37.5549416
마포구,3351589549,126.95062,37.5550482
마포구,3351589550,126.949701,37.5550555
마포구,3351589555,126.949172,37.5552244
마포구,3351589557,126.9511514,37.5552976
마포구,3351589558,126.9504006,37.5553145
마포구,3351589559,126.9470852,37.5553167
마포구,3351589560,126.949619,37.555323
마포구,3351589567,126.9509179,37.5555695
마포구,3351589574,126.9503805,37.5557956
마포구,3351589576,126.9489503,37.5557979
마포구,3351589577,126.950845,37.5558007
마포구,3351589584,126.9493745,37.5559894
마포구,3351589600,126.9518127,37.5561682
마포구,3351589601,126.9537494,37.5562012
마포구,3351589602,126.949913,37.5561765
마포구,3351589613,126.9532861,37.5562868
마포구,3351589615,126.9508343,37.5561705
마포구,3351589622,126.9481342,37.5564261
마포구,3351589625,126.9489418,37.5564679
마포구,3351589627,126.9493805,37.5564906
마포구,3351589633,126.9509878,37.5566138
마포구,3351589637,126.9498795,37.5567025
마포구,3351589650,126.9509781,37.556809
마포구,3351589656,126.9520012,37.556868
마포구,3351589657,126.9532274,37.5569003
마포구,3351589685,126.9532075,37.5571555
마포구,3351615375,126.9461922,37.5498617
마포구,3352620571,126.9562516,37.5509003
마포구,3352620587,126.9615554,37.5511913
마포구,3352633629,126.9590077,37.5518187
마포구,3352633633,126.9593289,37.5520332
마포구,3352633687,126.9606333,37.5530731
마포구,3352633694,126.9612789,37.5532902
마포구,3352633697,126.9603767,37.5532822
마포구,3352633723,126.9611428,37.5535687
마포구,3352633900,126.9576924,37.5544385
마포구,3352633956,126.9613816,37.5555004
마포구,3352633975,126.9618636,37.5556728
마포구,3352633979,126.9611698,37.5559833
마포구,3352634000,126.9608113,37.5563537
마포구,3352634007,126.9610265,37.5565114
마포구,3352634013,126.9605195,37.5567603
마포구,3352634024,126.9604053,37.5569555
마포구,3352634042,126.9610735,37.5573936
마포구,3352634051,126.9625284,37.5575764
마포구,3352634054,126.9620898,37.5575859
마포구,3352634062,126.96305,37.5576149
마포구,3352634076,126.9625514,37.5581867
마포구,3356410218,126.9516792,37.5492484
마포구,3356410222,126.9531385,37.5507285
마포구,3383840593,126.9449483,37.5409644
마포구,3383840993,126.9442357,37.5394555
마포구,3393326671,126.9123496,37.548786
마포구,3393326683,126.9167015,37.5517161
마포구,3393329406,126.9154903,37.5508189
마포구,3393887601,126.9138448,37.5495998
마포구,3407835859,126.9017209,37.5566848
마포구,3414052376,126.9011172,37.57439
마포구,3414052384,126.9008738,37.5753535
마포구,3414087347,126.8789605,37.567902
마포구,3414087389,126.883321,37.5737124
마포구,3414087830,126.8663153,37.5754752
마포구,3414087837,126.8667264,37.5758892
마포구,3414087838,126.8803023,37.5759298
마포구,3426168693,126.9146802,37.552759
마포구,3429594393,126.922953,37.5467773
마포구,3431021293,126.9520047,37.5452821
마포구,3431021297,126.9496749,37.5477693
마포구,3431021300,126.9496179,37.5438778
마포구,3431021398,126.9485118,37.5443421
마포구,3431021496,126.9493886,37.5435593
마포구,3431021593,126.9493797,37.5488327
마포구,3431071194,126.9469992,37.5446579
마포구,3431071797,126.941151,37.5470498
마포구,3431076994,126.9460826,37.5454422
마포구,3431077494,126.9441477,37.5458881
마포구,3431077994,126.9421958,37.5468282
마포구,3431078693,126.9421143,37.5466868
마포구,3431078993,126.9441679,37.5460846
마포구,3431078994,126.9455632,37.5456725
마포구,3431079093,126.9463846,37.545865
마포구,3431079293,126.9506072,37.5434469
마포구,3431079393,126.9503557,37.5431151
마포구,3436119874,126.9181202,37.5527671
마포구,3436119881,126.9198033,37.5540318
마포구,3436119884,126.921462,37.5552403
마포구,3436119887,126.9227056,37.556148
마포구,3436119890,126.9240318,37.5571538
마포구,3436120294,126.9248164,37.5577527
마포구,3464948493,126.9135886,37.5576507
마포구,3464948596,126.9127926,37.558648
마포구,3464948693,126.9136642,37.5567653
마포구,3464948794,126.9118102,37.5574662
마포구,3464949293,126.9110173,37.5578498
마포구,3464949393,126.9130774,37.5582983
마포구,3490390994,126.9229429,37.5462558
마포구,3490392193,126.9225773,37.5461277
마포구,3490411594,126.9226978,37.5450788
마포구,3490483998,126.9314335,37.5493509
마포구,3490484096,126.9293763,37.550141
마포구,3490484694,126.9289297,37.5500668
마포구,3494540108,126.8998196,37.5536964
마포구,3494540501,126.9002286,37.5540597
마포구,3494544693,126.8977746,37.5558588
마포구,3494544694,126.8999146,37.5554552
마포구,3494545193,126.8991876,37.5548271
마포구,3494545293,126.8987698,37.5544689
마포구,3494553299,126.9010003,37.5547251
마포구,3500755195,126.9089201,37.5581782
마포구,3500757094,126.9094755,37.5575421
마포구,3500784793,126.9089994,37.5543593
마포구,3504542404,126.9004644,37.5550803
마포구,3506409293,126.9261074,37.548747
마포구,3508118901,126.896341,37.555013
마포구,3508122901,126.8965077,37.555004
마포구,3508146994,126.896512,37.5548667
마포구,3508206813,126.8973026,37.5546018
마포구,3508206816,126.8958935,37.555634
마포구,3522891980,126.902872,37.5514199
마포구,3522891981,126.9028286,37.5515127
